delay,freq,condition,thisN,thisTrialN,thisRepN,key_resp.keys,key_resp.rt,key_resp.duration,textbox.text,button.numClicks,button.timesOn,button.timesOff,trials_2.thisRepN,trials_2.thisTrialN,trials_2.thisN,trials_2.thisIndex,thisRow.t,notes,trial.started,polygon.started,polygon_2.started,key_resp.started,polygon.stopped,trial.stopped,trials_2.key_resp.keys,trials_2.key_resp.rt,trials_2.key_resp.duration,beep.started,sound_1.started,sound_1.stopped,beep.stopped,response.started,text.started,textbox.started,button.started,response.stopped,trials_2.textbox.text,trials_2.button.numClicks,trials_2.button.timesOn,trials_2.button.timesOff,participant,session,date,expName,expVersion,psychopyVersion,frameRate,expStart,
0.4,1000,exp,254,2,21,space,0.6873265409958549,None,100,1,[1.3696496250340715],[1.3696545829880051],21,2,254,7,1255.4063370830263,,1255.401420500013,1255.4063370830263,1256.3988373330212,1256.3988373330212,1256.3988373330212,1257.0906118330313,space,0.6873265409958549,None,1257.0919604160008,1257.4989449576863,1257.8050910829916,1257.7873940000427,1257.7892302910332,1257.8050910829916,1257.8050910829916,1257.8050910829916,1259.1750407500076,100,1,[1.3696496250340715],[1.3696545829880051],P1,001,2025-11-11_20h54.28.783,IntentionalBinding_NupurShah,,2025.1.1,120.24644457095427,2025-11-11 20h54.39.512828 +0530,
0.1,400,unexp,255,3,21,space,0.7875419990159571,None,200,1,[2.2358077079989016],[2.23581295798067],21,3,255,0,1259.1811603750102,,1259.1752252500155,1259.1811603750102,1260.172561250045,1260.172561250045,1260.172561250045,1260.9671055829967,space,0.7875419990159571,None,1260.968478625,1261.0665091247104,1261.3722754580085,1261.3550522910082,1261.3570799159934,1261.3722754580085,1261.3722754580085,1261.3722754580085,1263.608420958044,200,1,[2.2358077079989016],[2.23581295798067],P1,001,2025-11-11_20h54.28.783,IntentionalBinding_NupurShah,,2025.1.1,120.24644457095427,2025-11-11 20h54.39.512828 +0530,
0.1,1000,exp,256,4,21,space,2.46873704099562,None,100,1,[2.9604692079592496],[2.9604763749521226],21,4,256,6,1263.6146330000483,,1263.608711583016,1263.6146330000483,1264.606215583044,1264.606215583044,1264.606215583044,1267.084242208046,space,2.46873704099562,None,1267.0858134580194,1267.1916382077072,1267.5053599160165,1267.4877871249919,1267.4895774580073,1267.5053599160165,1267.5053599160165,1267.5053599160165,1270.4661221250426,100,1,[2.9604692079592496],[2.9604763749521226],P1,001,2025-11-11_20h54.28.783,IntentionalBinding_NupurShah,,2025.1.1,120.24644457095427,2025-11-11 20h54.39.512828 +0530,
0.4,1000,exp,257,5,21,space,1.2900527070160024,None,100,1,[3.2710849170107394],[3.2710903749684803],21,5,257,10,1270.481503500021,,1270.4663092080154,1270.481503500021,1271.455977958045,1271.455977958045,1271.4728475830052,1272.7508764580125,space,1.2900527070160024,None,1272.7524521659943,1273.156009541712,1273.4614042500034,1273.4442672909936,1273.4456125000142,1273.4614042500034,1273.4614042500034,1273.4614042500034,1276.7328013330116,100,1,[3.2710849170107394],[3.2710903749684803],P1,001,2025-11-11_20h54.28.783,IntentionalBinding_NupurShah,,2025.1.1,120.24644457095427,2025-11-11 20h54.39.512828 +0530,
0.7,1000,exp,258,6,21,space,1.9199337910395116,None,500 ,1,[4.239602292014752],[4.239607667026576],21,6,258,11,1276.748214457999,,1276.7329904580256,1276.748214457999,1277.722862708033,1277.722862708033,1277.738635791,1279.6512246660423,space,1.9199337910395116,None,1279.6519122910104,1280.355608166665,1280.6618475000141,1280.644974833005,1280.6465050000115,1280.6618475000141,1280.6618475000141,1280.6618475000141,1284.9017470410326,500 ,1,[4.239602292014752],[4.239607667026576],P1,001,2025-11-11_20h54.28.783,IntentionalBinding_NupurShah,,2025.1.1,120.24644457095427,2025-11-11 20h54.39.512828 +0530,
0.1,1000,exp,259,7,21,space,0.8195251250290312,None,100,1,[3.1342632499872707],[3.1342688750009984],21,7,259,9,1284.9068825000431,,1284.9019407909946,1284.9068825000431,1285.8992441660375,1285.8992441660375,1285.8992441660375,1286.7246725830482,space,0.8195251250290312,None,1286.7260546250036,1286.8330474997094,1287.1413488750113,1287.122206583037,1287.1240100000286,1287.1413488750113,1287.1413488750113,1287.1413488750113,1290.2758871660335,100,1,[3.1342632499872707],[3.1342688750009984],P1,001,2025-11-11_20h54.28.783,IntentionalBinding_NupurShah,,2025.1.1,120.24644457095427,2025-11-11 20h54.39.512828 +0530,
0.1,1000,exp,260,8,21,space,1.5910695829661563,None,100,1,[2.265641540987417],[2.2656468329951167],21,8,260,3,1290.281524125021,,1290.2760725830449,1290.281524125021,1291.272682458046,1291.272682458046,1291.272682458046,1292.8673856250243,space,1.5910695829661563,None,1292.8689632079913,1292.9718263747093,1293.2768233750248,1293.260899875022,1293.2621415000176,1293.2768233750248,1293.2768233750248,1293.2768233750248,1295.542739416007,100,1,[2.265641540987417],[2.2656468329951167],P1,001,2025-11-11_20h54.28.783,IntentionalBinding_NupurShah,,2025.1.1,120.24644457095427,2025-11-11 20h54.39.512828 +0530,
0.7,400,unexp,261,9,21,space,2.20145383302588,None,400,1,[3.2537589999847114],[3.2537644160329364],21,9,261,2,1295.5482242910075,,1295.5429440410226,1295.5482242910075,1296.5391105409944,1296.5391105409944,1296.5391105409944,1298.7508309580153,space,2.20145383302588,None,1298.7519937080215,1299.4499909997141,1299.75538079103,1299.7384735830128,1299.7402590410202,1299.75538079103,1299.75538079103,1299.75538079103,1303.0094141660375,400,1,[3.2537589999847114],[3.2537644160329364],P1,001,2025-11-11_20h54.28.783,IntentionalBinding_NupurShah,,2025.1.1,120.24644457095427,2025-11-11 20h54.39.512828 +0530,
0.7,1000,exp,262,10,21,space,2.4424022490275092,None,400,1,[4.881090416980442],[4.881095500022639],21,10,262,8,1303.0154857080197,,1303.0096190000186,1303.0154857080197,1304.0061148750247,1304.0061148750247,1304.0061148750247,1306.451519166003,space,2.4424022490275092,None,1306.4531479580328,1307.1554245826594,1307.4613043330028,1307.444542375044,1307.4462180000264,1307.4613043330028,1307.4613043330028,1307.4613043330028,1312.342701250047,400,1,[4.881090416980442],[4.881095500022639],P1,001,2025-11-11_20h54.28.783,IntentionalBinding_NupurShah,,2025.1.1,120.24644457095427,2025-11-11 20h54.39.512828 +0530,
0.4,400,unexp,263,11,21,space,2.9149327499908395,None,400,1,[2.0881290410179645],[2.0881356250029057],21,11,263,1,1312.3483057080302,,1312.342895666021,1312.3483057080302,1313.3393947500153,1313.3393947500153,1313.3393947500153,1316.2580313750077,space,2.9149327499908395,None,1316.2595171250287,1316.6666147497056,1316.971733375045,1316.9552320000366,1316.9569603330456,1316.971733375045,1316.971733375045,1316.971733375045,1319.0601904159994,400,1,[2.0881290410179645],[2.0881356250029057],P1,001,2025-11-11_20h54.28.783,IntentionalBinding_NupurShah,,2025.1.1,120.24644457095427,2025-11-11 20h54.39.512828 +0530,
0.7,400,unexp,264,0,22,space,3.821666000003461,None,500,1,[2.535945958981756],[2.535951291967649],22,0,264,2,1319.0656760000275,,1319.0603847909952,1319.0656760000275,1320.0563159160083,1320.0563159160083,1320.0563159160083,1323.884642333025,space,3.821666000003461,None,1323.8860127910157,1324.589857749703,1324.8969689160003,1324.8785849580308,1324.8801890829927,1324.8969689160003,1324.8969689160003,1324.8969689160003,1327.4331983330194,500,1,[2.535945958981756],[2.535951291967649],P1,001,2025-11-11_20h54.28.783,IntentionalBinding_NupurShah,,2025.1.1,120.24644457095427,2025-11-11 20h54.39.512828 +0530,
0.4,1000,exp,265,1,22,space,0.8123427489772439,None,100,1,[1.8195153750129975],[1.8195205410011113],22,1,265,7,1327.4491512910463,,1327.4333839580067,1327.4491512910463,1328.4245472910115,1328.4245472910115,1328.4389127080212,1329.24098112504,space,0.8123427489772439,None,1329.2422595830285,1329.6498968327107,1329.957050750032,1329.9386768750264,1329.9404436250334,1329.957050750032,1329.957050750032,1329.957050750032,1331.7768378750188,100,1,[1.8195153750129975],[1.8195205410011113],P1,001,2025-11-11_20h54.28.783,IntentionalBinding_NupurShah,,2025.1.1,120.24644457095427,2025-11-11 20h54.39.512828 +0530,
0.7,1000,exp,266,2,22,space,1.5131736660259776,None,700,1,[2.0521766660385765],[2.0521822080481797],22,2,266,8,1331.781911375001,,1331.777024708048,1331.781911375001,1332.7737134580384,1332.7737134580384,1332.7737134580384,1334.2911719580297,space,1.5131736660259776,None,1334.2925203330233,1334.9997337916905,1335.3075130000361,1335.2888337910408,1335.290393458039,1335.3075130000361,1335.3075130000361,1335.3075130000361,1337.359959583031,700,1,[2.0521766660385765],[2.0521822080481797],P1,001,2025-11-11_20h54.28.783,IntentionalBinding_NupurShah,,2025.1.1,120.24644457095427,2025-11-11 20h54.39.512828 +0530,
0.4,1000,exp,267,3,22,space,0.5448051660205238,None,100,1,[1.1868977500125766],[1.1869036249700002],22,3,267,4,1337.3653167080483,,1337.3601517910138,1337.3653167080483,1338.3569339160458,1338.3569339160458,1338.3569339160458,1338.9074777080095,space,0.5448051660205238,None,1338.9086090830388,1339.3066148326654,1339.612766166043,1339.595548790996,1339.5972967499983,1339.612766166043,1339.612766166043,1339.612766166043,1340.7999425409944,100,1,[1.1868977500125766],[1.1869036249700002],P1,001,2025-11-11_20h54.28.783,IntentionalBinding_NupurShah,,2025.1.1,120.24644457095427,2025-11-11 20h54.39.512828 +0530,
0.7,1000,exp,268,4,22,space,0.4231759990216233,None,100,1,[1.872028291982133],[1.872033542022109],22,4,268,5,1340.804961708025,,1340.8001315830043,1340.804961708025,1341.7905901250197,1341.7905901250197,1341.7990406660247,1342.2180224159965,space,0.4231759990216233,None,1342.2194080830086,1342.923447249694,1343.229761124996,1343.2123611660209,1343.21373966604,1343.229761124996,1343.229761124996,1343.229761124996,1345.1020726659917,100,1,[1.872028291982133],[1.872033542022109],P1,001,2025-11-11_20h54.28.783,IntentionalBinding_NupurShah,,2025.1.1,120.24644457095427,2025-11-11 20h54.39.512828 +0530,
0.7,1000,exp,269,5,22,space,0.3246324159554206,None,100,1,[1.547930541972164],[1.5479372919653542],22,5,269,11,1345.107175333018,,1345.1022606660263,1345.107175333018,1346.100021500024,1346.100021500024,1346.100021500024,1346.435145541036,space,0.3246324159554206,None,1346.4367332500406,1347.1394457496974,1347.445479749993,1347.4276442910195,1347.4292480830336,1347.445479749993,1347.445479749993,1347.445479749993,1348.9937118330272,100,1,[1.547930541972164],[1.5479372919653542],P1,001,2025-11-11_20h54.28.783,IntentionalBinding_NupurShah,,2025.1.1,120.24644457095427,2025-11-11 20h54.39.512828 +0530,
0.4,1000,exp,270,6,22,space,0.41734562400961295,None,200,1,[2.7986266249790788],[2.7986317910254],22,6,270,10,1348.9987679580227,,1348.9939100000192,1348.9987679580227,1349.9902769580367,1349.9902769580367,1349.9902769580367,1350.4181539580459,space,0.41734562400961295,None,1350.4194749580347,1350.8235012496627,1351.1287664160482,1351.1121189999976,1351.1135912910104,1351.1287664160482,1351.1287664160482,1351.1287664160482,1353.9277003750321,200,1,[2.7986266249790788],[2.7986317910254],P1,001,2025-11-11_20h54.28.783,IntentionalBinding_NupurShah,,2025.1.1,120.24644457095427,2025-11-11 20h54.39.512828 +0530,
0.1,1000,exp,271,7,22,space,1.3414719159482047,None,300,1,[1.8394074170500971],[1.8394134590053],22,7,271,3,1353.9331295409938,,1353.9278869580012,1353.9331295409938,1354.9232372910483,1354.9232372910483,1354.9232372910483,1356.2683404160198,space,1.3414719159482047,None,1356.2700004160288,1356.3724802917025,1356.679082165996,1356.6626230830443,1356.6640057080076,1356.679082165996,1356.679082165996,1356.679082165996,1358.5187780410051,300,1,[1.8394074170500971],[1.8394134590053],P1,001,2025-11-11_20h54.28.783,IntentionalBinding_NupurShah,,2025.1.1,120.24644457095427,2025-11-11 20h54.39.512828 +0530,
0.1,1000,exp,272,8,22,space,1.1507198750041425,None,300,1,[2.8104261670378037],[2.8104317500256],22,8,272,9,1358.5239776660455,,1358.5189725829987,1358.5239776660455,1359.5168024580344,1359.5168024580344,1359.5239958330058,1360.674708666047,space,1.1507198750041425,None,1360.6763498330256,1360.7837557497007,1361.091540708032,1361.0722250410472,1361.074047291011,1361.091540708032,1361.091540708032,1361.091540708032,1363.902252458036,300,1,[2.8104261670378037],[2.8104317500256],P1,001,2025-11-11_20h54.28.783,IntentionalBinding_NupurShah,,2025.1.1,120.24644457095427,2025-11-11 20h54.39.512828 +0530,
0.1,1000,exp,273,9,22,space,1.2374827080057003,None,400,1,[1.5477504159789532],[1.547757082968019],22,9,273,6,1363.9073203330045,,1363.902438374993,1363.9073203330045,1364.9001104580238,1364.9001104580238,1364.9001104580238,1366.142540041008,space,1.2374827080057003,None,1366.1441756660352,1366.2501680416792,1366.5545567910303,1366.5385680000181,1366.5400788750267,1366.5545567910303,1366.5545567910303,1366.5545567910303,1368.102626583015,400,1,[1.5477504159789532],[1.547757082968019],P1,001,2025-11-11_20h54.28.783,IntentionalBinding_NupurShah,,2025.1.1,120.24644457095427,2025-11-11 20h54.39.512828 +0530,
0.4,400,unexp,274,10,22,space,0.4733350410242565,None,400,1,[1.676293333992362],[1.6762984590022825],22,10,274,1,1368.107793541043,,1368.1028242910397,1368.107793541043,1369.1000924160471,1369.1000924160471,1369.1068228750373,1369.5755596249946,space,0.4733350410242565,None,1369.5770920410287,1369.9835617076644,1370.290317875042,1370.27227520803,1370.274170041026,1370.290317875042,1370.290317875042,1370.290317875042,1371.9668980830465,400,1,[1.676293333992362],[1.6762984590022825],P1,001,2025-11-11_20h54.28.783,IntentionalBinding_NupurShah,,2025.1.1,120.24644457095427,2025-11-11 20h54.39.512828 +0530,
0.1,400,unexp,275,11,22,space,0.707791458000429,None,100,1,[3.463068542012479],[3.4630745419999585],22,11,275,0,1371.9718913329998,,1371.9671036250074,1371.9718913329998,1372.9576897910447,1372.9576897910447,1372.9665614160476,1373.6685486250208,space,0.707791458000429,None,1373.6702751250123,1373.7734292076823,1374.0803223749972,1374.0621166659985,1374.0637931660167,1374.0803223749972,1374.0803223749972,1374.0803223749972,1377.5436955830082,100,1,[3.463068542012479],[3.4630745419999585],P1,001,2025-11-11_20h54.28.783,IntentionalBinding_NupurShah,,2025.1.1,120.24644457095427,2025-11-11 20h54.39.512828 +0530,
0.1,1000,exp,276,0,23,space,0.7764939159969799,None,100,1,[1.7696348750032485],[1.7696408329647966],23,0,276,6,1377.5495178750134,,1377.5438891249942,1377.5495178750134,1378.539939625014,1378.539939625014,1378.539939625014,1379.3185964580043,space,0.7764939159969799,None,1379.3200167079922,1379.422795582683,1379.7302684580209,1379.7129203749937,1379.7142644580454,1379.7302684580209,1379.7302684580209,1379.7302684580209,1381.5001850000117,100,1,[1.7696348750032485],[1.7696408329647966],P1,001,2025-11-11_20h54.28.783,IntentionalBinding_NupurShah,,2025.1.1,120.24644457095427,2025-11-11 20h54.39.512828 +0530,
0.7,1000,exp,277,1,23,space,0.33992887497879565,None,700,1,[1.6221913329791278],[1.6221962079871446],23,1,277,5,1381.5050594159984,,1381.5003761660191,1381.5050594159984,1382.4904139580321,1382.4904139580321,1382.50023354101,1382.8351950829965,space,0.33992887497879565,None,1382.8367895000265,1383.5401540827045,1383.8444639579975,1383.828508708044,1383.829920625023,1383.8444639579975,1383.8444639579975,1383.8444639579975,1385.4669529580278,700,1,[1.6221913329791278],[1.6221962079871446],P1,001,2025-11-11_20h54.28.783,IntentionalBinding_NupurShah,,2025.1.1,120.24644457095427,2025-11-11 20h54.39.512828 +0530,
0.7,1000,exp,278,2,23,space,0.4596114580053836,None,500,1,[3.5293533749645576],[3.5293590420042165],23,2,278,8,1385.4719879160402,,1385.4671406660345,1385.4719879160402,1386.4566986660357,1386.4566986660357,1386.4666772080236,1386.9184496250236,space,0.4596114580053836,None,1386.920065666025,1387.6229342496993,1387.9303796660388,1387.912051916006,1387.9137181660044,1387.9303796660388,1387.9303796660388,1387.9303796660388,1391.4600232079974,500,1,[3.5293533749645576],[3.5293590420042165],P1,001,2025-11-11_20h54.28.783,IntentionalBinding_NupurShah,,2025.1.1,120.24644457095427,2025-11-11 20h54.39.512828 +0530,
0.4,400,unexp,279,3,23,space,0.737758333038073,None,700,1,[1.7964786250377074],[1.796483458019793],23,3,279,1,1391.4658091250458,,1391.4602125000092,1391.4658091250458,1392.457325416035,1392.457325416035,1392.457325416035,1393.201891875011,space,0.737758333038073,None,1393.2031924580224,1393.606294124682,1393.913839875022,1393.8962480830378,1393.89804095804,1393.913839875022,1393.913839875022,1393.913839875022,1395.7106157910312,700,1,[1.7964786250377074],[1.796483458019793],P1,001,2025-11-11_20h54.28.783,IntentionalBinding_NupurShah,,2025.1.1,120.24644457095427,2025-11-11 20h54.39.512828 +0530,
0.1,1000,exp,280,4,23,space,0.5877595410565846,None,400,1,[2.6238507500384003],[2.6238567079999484],23,4,280,9,1395.716283250018,,1395.7108200000366,1395.716283250018,1396.7073065830045,1396.7073065830045,1396.7073065830045,1397.3020392910112,space,0.5877595410565846,None,1397.3036285830312,1397.4063641246796,1397.7128150000353,1397.6955735000083,1397.6969315410242,1397.7128150000353,1397.7128150000353,1397.7128150000353,1400.3369550830103,400,1,[2.6238507500384003],[2.6238567079999484],P1,001,2025-11-11_20h54.28.783,IntentionalBinding_NupurShah,,2025.1.1,120.24644457095427,2025-11-11 20h54.39.512828 +0530,
0.4,1000,exp,281,5,23,space,0.937424750009086,None,500,1,[2.352511666016653],[2.3525166250183247],23,5,281,7,1400.3499550830456,,1400.3371482910006,1400.3499550830456,1401.333570791001,1401.333570791001,1401.3406476660166,1402.275938375038,space,0.937424750009086,None,1402.2775492499932,1402.6839460416852,1402.9913944580476,1402.9728153329925,1402.9749687500298,1402.9913944580476,1402.9913944580476,1402.9913944580476,1405.344181958004,500,1,[2.352511666016653],[2.3525166250183247],P1,001,2025-11-11_20h54.28.783,IntentionalBinding_NupurShah,,2025.1.1,120.24644457095427,2025-11-11 20h54.39.512828 +0530,
0.7,400,unexp,282,6,23,space,1.4515058749821037,None,500,1,[2.5660183749860153],[2.566024166007992],23,6,282,2,1405.3492720830254,,1405.3443815000355,1405.3492720830254,1406.3404239160009,1406.3404239160009,1406.3404239160009,1407.8061922910274,space,1.4515058749821037,None,1407.806715957995,1408.5067527077083,1408.8112034579972,1408.7959870000486,1408.7975597080076,1408.8112034579972,1408.8112034579972,1408.8112034579972,1411.3775217499933,500,1,[2.5660183749860153],[2.566024166007992],P1,001,2025-11-11_20h54.28.783,IntentionalBinding_NupurShah,,2025.1.1,120.24644457095427,2025-11-11 20h54.39.512828 +0530,
0.1,400,unexp,283,7,23,space,1.003927541023586,None,500,1,[3.7623534169979393],[3.7623586669797078],23,7,283,0,1411.382641083037,,1411.377724666032,1411.382641083037,1412.3739485410042,1412.3739485410042,1412.3739485410042,1413.385558708047,space,1.003927541023586,None,1413.3871715830173,1413.489683166674,1413.7975890410016,1413.7795274160453,1413.7812647080282,1413.7975890410016,1413.7975890410016,1413.7975890410016,1417.5602407080005,500,1,[3.7623534169979393],[3.7623586669797078],P1,001,2025-11-11_20h54.28.783,IntentionalBinding_NupurShah,,2025.1.1,120.24644457095427,2025-11-11 20h54.39.512828 +0530,
